a,b,k,f_coefs,test_name,alg,time
1,100,310,"[5, -1, 1, -5, -3, 3]",normal,3,0.0003466606140136719
1,100,310,"[5, -1, 1, -5, -3, 3]",normal,4,0.00036144256591796875
1,1000,310,"[5, -1, 1, -5, -3, 3]",big b,3,0.0032835006713867188
1,1000,310,"[5, -1, 1, -5, -3, 3]",big b,4,0.00015783309936523438
1,100,311,"[5, -1, 1, -5, -3, 3]",normal,3,0.0003745555877685547
1,100,311,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010967254638671875
1,1000,311,"[5, -1, 1, -5, -3, 3]",big b,3,0.0016939640045166016
1,1000,311,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001399517059326172
1,100,312,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010776519775390625
1,100,312,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010061264038085938
1,1000,312,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011768341064453125
1,1000,312,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010442733764648438
1,100,313,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010633468627929688
1,100,313,"[5, -1, 1, -5, -3, 3]",normal,4,9.822845458984375e-05
1,1000,313,"[5, -1, 1, -5, -3, 3]",big b,3,0.004820585250854492
1,1000,313,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011849403381347656
1,100,314,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010824203491210938
1,100,314,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010085105895996094
1,1000,314,"[5, -1, 1, -5, -3, 3]",big b,3,0.0035550594329833984
1,1000,314,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011014938354492188
1,100,315,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010752677917480469
1,100,315,"[5, -1, 1, -5, -3, 3]",normal,4,0.00037670135498046875
1,1000,315,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011751651763916016
1,1000,315,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010395050048828125
1,100,316,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010633468627929688
1,100,316,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010323524475097656
1,1000,316,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011737346649169922
1,1000,316,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010514259338378906
1,100,317,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010704994201660156
1,100,317,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010013580322265625
1,1000,317,"[5, -1, 1, -5, -3, 3]",big b,3,0.004369258880615234
1,1000,317,"[5, -1, 1, -5, -3, 3]",big b,4,0.000118255615234375
1,100,318,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010824203491210938
1,100,318,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010275840759277344
1,1000,318,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011756420135498047
1,1000,318,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010633468627929688
1,100,319,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010704994201660156
1,100,319,"[5, -1, 1, -5, -3, 3]",normal,4,0.00037980079650878906
1,1000,319,"[5, -1, 1, -5, -3, 3]",big b,3,0.0024688243865966797
1,1000,319,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010848045349121094
1,100,320,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010776519775390625
1,100,320,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010061264038085938
1,1000,320,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012519359588623047
1,1000,320,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010967254638671875
1,100,321,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010728836059570312
1,100,321,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001010894775390625
1,1000,321,"[5, -1, 1, -5, -3, 3]",big b,3,0.003731250762939453
1,1000,321,"[5, -1, 1, -5, -3, 3]",big b,4,0.00014066696166992188
1,100,322,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010824203491210938
1,100,322,"[5, -1, 1, -5, -3, 3]",normal,4,0.00011754035949707031
1,1000,322,"[5, -1, 1, -5, -3, 3]",big b,3,0.0013680458068847656
1,1000,322,"[5, -1, 1, -5, -3, 3]",big b,4,0.00013899803161621094
1,100,323,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010895729064941406
1,100,323,"[5, -1, 1, -5, -3, 3]",normal,4,0.000102996826171875
1,1000,323,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011947154998779297
1,1000,323,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010800361633300781
1,100,324,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010752677917480469
1,100,324,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010156631469726562
1,1000,324,"[5, -1, 1, -5, -3, 3]",big b,3,0.005056142807006836
1,1000,324,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010991096496582031
1,100,325,"[5, -1, 1, -5, -3, 3]",normal,3,0.00043463706970214844
1,100,325,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001995563507080078
1,1000,325,"[5, -1, 1, -5, -3, 3]",big b,3,0.0053195953369140625
1,1000,325,"[5, -1, 1, -5, -3, 3]",big b,4,0.00025534629821777344
1,100,326,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010848045349121094
1,100,326,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010704994201660156
1,1000,326,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011792182922363281
1,1000,326,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010919570922851562
1,100,327,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004413127899169922
1,100,327,"[5, -1, 1, -5, -3, 3]",normal,4,0.00018262863159179688
1,1000,327,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011959075927734375
1,1000,327,"[5, -1, 1, -5, -3, 3]",big b,4,0.00010919570922851562
1,100,328,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010657310485839844
1,100,328,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010204315185546875
1,1000,328,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011887550354003906
1,1000,328,"[5, -1, 1, -5, -3, 3]",big b,4,0.0004038810729980469
1,100,329,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013184547424316406
1,100,329,"[5, -1, 1, -5, -3, 3]",normal,4,0.0003674030303955078
1,1000,329,"[5, -1, 1, -5, -3, 3]",big b,3,0.005093097686767578
1,1000,329,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001690387725830078
1,100,330,"[5, -1, 1, -5, -3, 3]",normal,3,0.000133514404296875
1,100,330,"[5, -1, 1, -5, -3, 3]",normal,4,0.00012993812561035156
1,1000,330,"[5, -1, 1, -5, -3, 3]",big b,3,0.001216888427734375
1,1000,330,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001342296600341797
1,100,331,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013208389282226562
1,100,331,"[5, -1, 1, -5, -3, 3]",normal,4,0.00012731552124023438
1,1000,331,"[5, -1, 1, -5, -3, 3]",big b,3,0.002544403076171875
1,1000,331,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001652240753173828
1,100,332,"[5, -1, 1, -5, -3, 3]",normal,3,0.00012230873107910156
1,100,332,"[5, -1, 1, -5, -3, 3]",normal,4,0.00026535987854003906
1,1000,332,"[5, -1, 1, -5, -3, 3]",big b,3,0.003205537796020508
1,1000,332,"[5, -1, 1, -5, -3, 3]",big b,4,0.0004086494445800781
1,100,333,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001437664031982422
1,100,333,"[5, -1, 1, -5, -3, 3]",normal,4,0.00013136863708496094
1,1000,333,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012254714965820312
1,1000,333,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001342296600341797
1,100,334,"[5, -1, 1, -5, -3, 3]",normal,3,0.00027489662170410156
1,100,334,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001304149627685547
1,1000,334,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012121200561523438
1,1000,334,"[5, -1, 1, -5, -3, 3]",big b,4,0.00013136863708496094
1,100,335,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013136863708496094
1,100,335,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001285076141357422
1,1000,335,"[5, -1, 1, -5, -3, 3]",big b,3,0.0028426647186279297
1,1000,335,"[5, -1, 1, -5, -3, 3]",big b,4,0.00013589859008789062
1,100,336,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013208389282226562
1,100,336,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001277923583984375
1,1000,336,"[5, -1, 1, -5, -3, 3]",big b,3,0.0046045780181884766
1,1000,336,"[5, -1, 1, -5, -3, 3]",big b,4,0.00019407272338867188
1,100,337,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013399124145507812
1,100,337,"[5, -1, 1, -5, -3, 3]",normal,4,0.00015115737915039062
1,1000,337,"[5, -1, 1, -5, -3, 3]",big b,3,0.001226663589477539
1,1000,337,"[5, -1, 1, -5, -3, 3]",big b,4,0.000133514404296875
1,100,338,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013113021850585938
1,100,338,"[5, -1, 1, -5, -3, 3]",normal,4,0.00021910667419433594
1,1000,338,"[5, -1, 1, -5, -3, 3]",big b,3,0.004189729690551758
1,1000,338,"[5, -1, 1, -5, -3, 3]",big b,4,0.00013828277587890625
1,100,339,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013303756713867188
1,100,339,"[5, -1, 1, -5, -3, 3]",normal,4,0.00012946128845214844
1,1000,339,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012137889862060547
1,1000,339,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001342296600341797
1,100,340,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013136863708496094
1,100,340,"[5, -1, 1, -5, -3, 3]",normal,4,0.00012540817260742188
1,1000,340,"[5, -1, 1, -5, -3, 3]",big b,3,0.005302906036376953
1,1000,340,"[5, -1, 1, -5, -3, 3]",big b,4,0.00012564659118652344
1,100,341,"[5, -1, 1, -5, -3, 3]",normal,3,0.00023102760314941406
1,100,341,"[5, -1, 1, -5, -3, 3]",normal,4,0.00011515617370605469
1,1000,341,"[5, -1, 1, -5, -3, 3]",big b,3,0.002789020538330078
1,1000,341,"[5, -1, 1, -5, -3, 3]",big b,4,0.00014543533325195312
1,100,342,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010824203491210938
1,100,342,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010704994201660156
1,1000,342,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012052059173583984
1,1000,342,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011324882507324219
1,100,343,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010609626770019531
1,100,343,"[5, -1, 1, -5, -3, 3]",normal,4,0.0004050731658935547
1,1000,343,"[5, -1, 1, -5, -3, 3]",big b,3,0.0019311904907226562
1,1000,343,"[5, -1, 1, -5, -3, 3]",big b,4,0.00012922286987304688
1,100,344,"[5, -1, 1, -5, -3, 3]",normal,3,0.00044226646423339844
1,100,344,"[5, -1, 1, -5, -3, 3]",normal,4,0.00016641616821289062
1,1000,344,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012388229370117188
1,1000,344,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011610984802246094
1,100,345,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001068115234375
1,100,345,"[5, -1, 1, -5, -3, 3]",normal,4,0.00012350082397460938
1,1000,345,"[5, -1, 1, -5, -3, 3]",big b,3,0.001180887222290039
1,1000,345,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011157989501953125
1,100,346,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004448890686035156
1,100,346,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010728836059570312
1,1000,346,"[5, -1, 1, -5, -3, 3]",big b,3,0.0014181137084960938
1,1000,346,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011444091796875
1,100,347,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010704994201660156
1,100,347,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010776519775390625
1,1000,347,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012080669403076172
1,1000,347,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011301040649414062
1,100,348,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010657310485839844
1,100,348,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010657310485839844
1,1000,348,"[5, -1, 1, -5, -3, 3]",big b,3,0.0029413700103759766
1,1000,348,"[5, -1, 1, -5, -3, 3]",big b,4,0.00018596649169921875
1,100,349,"[5, -1, 1, -5, -3, 3]",normal,3,0.0004444122314453125
1,100,349,"[5, -1, 1, -5, -3, 3]",normal,4,0.00041556358337402344
1,1000,349,"[5, -1, 1, -5, -3, 3]",big b,3,0.002080202102661133
1,1000,349,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001227855682373047
1,100,350,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010752677917480469
1,100,350,"[5, -1, 1, -5, -3, 3]",normal,4,0.00011014938354492188
1,1000,350,"[5, -1, 1, -5, -3, 3]",big b,3,0.0029757022857666016
1,1000,350,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011587142944335938
1,100,351,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010704994201660156
1,100,351,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010800361633300781
1,1000,351,"[5, -1, 1, -5, -3, 3]",big b,3,0.0034494400024414062
1,1000,351,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011539459228515625
1,100,352,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010657310485839844
1,100,352,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010728836059570312
1,1000,352,"[5, -1, 1, -5, -3, 3]",big b,3,0.0025186538696289062
1,1000,352,"[5, -1, 1, -5, -3, 3]",big b,4,0.00015115737915039062
1,100,353,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010919570922851562
1,100,353,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010824203491210938
1,1000,353,"[5, -1, 1, -5, -3, 3]",big b,3,0.0026018619537353516
1,1000,353,"[5, -1, 1, -5, -3, 3]",big b,4,0.00015234947204589844
1,100,354,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010848045349121094
1,100,354,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010776519775390625
1,1000,354,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012111663818359375
1,1000,354,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001456737518310547
1,100,355,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010943412780761719
1,100,355,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010657310485839844
1,1000,355,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012586116790771484
1,1000,355,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011992454528808594
1,100,356,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010895729064941406
1,100,356,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010895729064941406
1,1000,356,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011870861053466797
1,1000,356,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011157989501953125
1,100,357,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001068115234375
1,100,357,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002455711364746094
1,1000,357,"[5, -1, 1, -5, -3, 3]",big b,3,0.0013415813446044922
1,1000,357,"[5, -1, 1, -5, -3, 3]",big b,4,0.00022411346435546875
1,100,358,"[5, -1, 1, -5, -3, 3]",normal,3,0.00044155120849609375
1,100,358,"[5, -1, 1, -5, -3, 3]",normal,4,0.0004203319549560547
1,1000,358,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011844635009765625
1,1000,358,"[5, -1, 1, -5, -3, 3]",big b,4,0.0004134178161621094
1,100,359,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013208389282226562
1,100,359,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001347064971923828
1,1000,359,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012013912200927734
1,1000,359,"[5, -1, 1, -5, -3, 3]",big b,4,0.00013875961303710938
1,100,360,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013184547424316406
1,100,360,"[5, -1, 1, -5, -3, 3]",normal,4,0.000133514404296875
1,1000,360,"[5, -1, 1, -5, -3, 3]",big b,3,0.002870798110961914
1,1000,360,"[5, -1, 1, -5, -3, 3]",big b,4,0.00014781951904296875
1,100,361,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001323223114013672
1,100,361,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001468658447265625
1,1000,361,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012116432189941406
1,1000,361,"[5, -1, 1, -5, -3, 3]",big b,4,0.00013709068298339844
1,100,362,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013184547424316406
1,100,362,"[5, -1, 1, -5, -3, 3]",normal,4,0.00030517578125
1,1000,362,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012454986572265625
1,1000,362,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001430511474609375
1,100,363,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013256072998046875
1,100,363,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001347064971923828
1,1000,363,"[5, -1, 1, -5, -3, 3]",big b,3,0.004657745361328125
1,1000,363,"[5, -1, 1, -5, -3, 3]",big b,4,0.0004401206970214844
1,100,364,"[5, -1, 1, -5, -3, 3]",normal,3,0.00014495849609375
1,100,364,"[5, -1, 1, -5, -3, 3]",normal,4,0.00013685226440429688
1,1000,364,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012094974517822266
1,1000,364,"[5, -1, 1, -5, -3, 3]",big b,4,0.00031375885009765625
1,100,365,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001621246337890625
1,100,365,"[5, -1, 1, -5, -3, 3]",normal,4,0.00013756752014160156
1,1000,365,"[5, -1, 1, -5, -3, 3]",big b,3,0.0025522708892822266
1,1000,365,"[5, -1, 1, -5, -3, 3]",big b,4,0.00017142295837402344
1,100,366,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001347064971923828
1,100,366,"[5, -1, 1, -5, -3, 3]",normal,4,0.0002987384796142578
1,1000,366,"[5, -1, 1, -5, -3, 3]",big b,3,0.0036652088165283203
1,1000,366,"[5, -1, 1, -5, -3, 3]",big b,4,0.00018286705017089844
1,100,367,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001327991485595703
1,100,367,"[5, -1, 1, -5, -3, 3]",normal,4,0.00031447410583496094
1,1000,367,"[5, -1, 1, -5, -3, 3]",big b,3,0.0013141632080078125
1,1000,367,"[5, -1, 1, -5, -3, 3]",big b,4,0.00014495849609375
1,100,368,"[5, -1, 1, -5, -3, 3]",normal,3,0.00034618377685546875
1,100,368,"[5, -1, 1, -5, -3, 3]",normal,4,0.00016307830810546875
1,1000,368,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012416839599609375
1,1000,368,"[5, -1, 1, -5, -3, 3]",big b,4,0.00014257431030273438
1,100,369,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001323223114013672
1,100,369,"[5, -1, 1, -5, -3, 3]",normal,4,0.00029969215393066406
1,1000,369,"[5, -1, 1, -5, -3, 3]",big b,3,0.0013432502746582031
1,1000,369,"[5, -1, 1, -5, -3, 3]",big b,4,0.00015163421630859375
1,100,370,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010704994201660156
1,100,370,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010848045349121094
1,1000,370,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011899471282958984
1,1000,370,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011301040649414062
1,100,371,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001068115234375
1,100,371,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010800361633300781
1,1000,371,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012056827545166016
1,1000,371,"[5, -1, 1, -5, -3, 3]",big b,4,0.00016069412231445312
1,100,372,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001914501190185547
1,100,372,"[5, -1, 1, -5, -3, 3]",normal,4,0.00013685226440429688
1,1000,372,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011768341064453125
1,1000,372,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011777877807617188
1,100,373,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010609626770019531
1,100,373,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001087188720703125
1,1000,373,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011718273162841797
1,1000,373,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011396408081054688
1,100,374,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010657310485839844
1,100,374,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001087188720703125
1,1000,374,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012156963348388672
1,1000,374,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011920928955078125
1,100,375,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010657310485839844
1,100,375,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010919570922851562
1,1000,375,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011911392211914062
1,1000,375,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011444091796875
1,100,376,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010561943054199219
1,100,376,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010919570922851562
1,1000,376,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011987686157226562
1,1000,376,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011730194091796875
1,100,377,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010704994201660156
1,100,377,"[5, -1, 1, -5, -3, 3]",normal,4,0.00011324882507324219
1,1000,377,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011909008026123047
1,1000,377,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011444091796875
1,100,378,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001068115234375
1,100,378,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010895729064941406
1,1000,378,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011751651763916016
1,1000,378,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011420249938964844
1,100,379,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001068115234375
1,100,379,"[5, -1, 1, -5, -3, 3]",normal,4,0.00010919570922851562
1,1000,379,"[5, -1, 1, -5, -3, 3]",big b,3,0.0013401508331298828
1,1000,379,"[5, -1, 1, -5, -3, 3]",big b,4,0.00012826919555664062
1,100,380,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010800361633300781
1,100,380,"[5, -1, 1, -5, -3, 3]",normal,4,0.00011324882507324219
1,1000,380,"[5, -1, 1, -5, -3, 3]",big b,3,0.001192331314086914
1,1000,380,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011658668518066406
1,100,381,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001068115234375
1,100,381,"[5, -1, 1, -5, -3, 3]",normal,4,0.00015115737915039062
1,1000,381,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011935234069824219
1,1000,381,"[5, -1, 1, -5, -3, 3]",big b,4,0.00012135505676269531
1,100,382,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010633468627929688
1,100,382,"[5, -1, 1, -5, -3, 3]",normal,4,0.0001442432403564453
1,1000,382,"[5, -1, 1, -5, -3, 3]",big b,3,0.0014133453369140625
1,1000,382,"[5, -1, 1, -5, -3, 3]",big b,4,0.00019216537475585938
1,100,383,"[5, -1, 1, -5, -3, 3]",normal,3,0.0002887248992919922
1,100,383,"[5, -1, 1, -5, -3, 3]",normal,4,0.00034880638122558594
1,1000,383,"[5, -1, 1, -5, -3, 3]",big b,3,0.0018193721771240234
1,1000,383,"[5, -1, 1, -5, -3, 3]",big b,4,0.000125885009765625
1,100,384,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010704994201660156
1,100,384,"[5, -1, 1, -5, -3, 3]",normal,4,0.00011181831359863281
1,1000,384,"[5, -1, 1, -5, -3, 3]",big b,3,0.0011920928955078125
1,1000,384,"[5, -1, 1, -5, -3, 3]",big b,4,0.00011610984802246094
1,100,385,"[5, -1, 1, -5, -3, 3]",normal,3,0.00010561943054199219
1,100,385,"[5, -1, 1, -5, -3, 3]",normal,4,0.00011110305786132812
1,1000,385,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012068748474121094
1,1000,385,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001685619354248047
1,100,386,"[5, -1, 1, -5, -3, 3]",normal,3,0.00017952919006347656
1,100,386,"[5, -1, 1, -5, -3, 3]",normal,4,0.000152587890625
1,1000,386,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012171268463134766
1,1000,386,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001461505889892578
1,100,387,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001327991485595703
1,100,387,"[5, -1, 1, -5, -3, 3]",normal,4,0.00013947486877441406
1,1000,387,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012004375457763672
1,1000,387,"[5, -1, 1, -5, -3, 3]",big b,4,0.0003459453582763672
1,100,388,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013589859008789062
1,100,388,"[5, -1, 1, -5, -3, 3]",normal,4,0.00014138221740722656
1,1000,388,"[5, -1, 1, -5, -3, 3]",big b,3,0.0029473304748535156
1,1000,388,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001513957977294922
1,100,389,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013184547424316406
1,100,389,"[5, -1, 1, -5, -3, 3]",normal,4,0.00032258033752441406
1,1000,389,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012445449829101562
1,1000,389,"[5, -1, 1, -5, -3, 3]",big b,4,0.00014781951904296875
1,100,390,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001327991485595703
1,100,390,"[5, -1, 1, -5, -3, 3]",normal,4,0.000141143798828125
1,1000,390,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012145042419433594
1,1000,390,"[5, -1, 1, -5, -3, 3]",big b,4,0.00014591217041015625
1,100,391,"[5, -1, 1, -5, -3, 3]",normal,3,0.0001308917999267578
1,100,391,"[5, -1, 1, -5, -3, 3]",normal,4,0.00013947486877441406
1,1000,391,"[5, -1, 1, -5, -3, 3]",big b,3,0.001953601837158203
1,1000,391,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001983642578125
1,100,392,"[5, -1, 1, -5, -3, 3]",normal,3,0.000133514404296875
1,100,392,"[5, -1, 1, -5, -3, 3]",normal,4,0.0003330707550048828
1,1000,392,"[5, -1, 1, -5, -3, 3]",big b,3,0.002688884735107422
1,1000,392,"[5, -1, 1, -5, -3, 3]",big b,4,0.00015163421630859375
1,100,393,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013327598571777344
1,100,393,"[5, -1, 1, -5, -3, 3]",normal,4,0.00014853477478027344
1,1000,393,"[5, -1, 1, -5, -3, 3]",big b,3,0.0012145042419433594
1,1000,393,"[5, -1, 1, -5, -3, 3]",big b,4,0.0001518726348876953
1,100,394,"[5, -1, 1, -5, -3, 3]",normal,3,0.00013113021850585938
